src,dst
270968,269274
269274,269275
273535,269275
269275,269276
274427,269276
269276,269277
274276,269277
269083,269278
268015,269278
269278,269279
268014,269279
269279,269280
270455,269280
268935,269281
269087,269281
532094,531502
532095,531502
531502,531503
531920,531503
531503,531504
531919,531504
401326,400450
401327,400450
400449,400451
400450,400451
332737,332933
333995,332933
531494,531653
532241,531653
531785,531655
532446,531655
531917,531659
532091,531659
530981,531662
531279,531662
531662,531663
531918,531663
531663,531664
532811,531664
400081,400655
400437,400655
400655,400656
399906,400656
400656,400657
401833,400657
401008,400661
401998,400661
400661,400662
399914,400662
398485,400663
400662,400663
398309,400664
400663,400664
402007,400667
401179,400667
400667,400668
400884,400668
400286,400669
400668,400669
400669,400670
399426,400670
399921,400671
400670,400671
400671,400672
398945,400672
398787,400673
400672,400673
398489,400674
400673,400674
400674,400675
397993,400675
397337,400676
400675,400676
395936,400677
400676,400677
268929,269609
269256,269609
269281,269613
273365,269613
269613,269614
270970,269614
269614,269615
270458,269615
268761,269616
269615,269616
531493,531781
532069,531781
530979,531788
532672,531788
532272,531797
532673,531797
268745,269757
269075,269757
269078,269758
269079,269758
400268,400874
400660,400874
400439,400875
400874,400875
400873,400876
400875,400876
400876,400877
402221,400877
399241,400879
399420,400879
400287,400885
400448,400885
460190,460036
460191,460036
401462,400995
401623,400995
531652,532068
532067,532068
401628,400999
400998,400999
270825,269930
269929,269930
401841,401005
401004,401005
401840,401006
401005,401006
401470,401008
401171,401008
532080,532081
532928,532081
530664,532082
532081,532082
401471,401011
401010,401011
532083,532084
532929,532084
532084,532085
532450,532085
400442,401014
401013,401014
400094,401015
401014,401015
400879,401016
401015,401016
400274,401017
401016,401017
532089,532090
530319,532090
401845,401023
401022,401023
400279,401024
399243,401024
401024,401025
401030,401025
401025,401026
401023,401026
401026,401027
402000,401027
401027,401028
402538,401028
401028,401029
403039,401029
400436,401160
400869,401160
401461,401160
400654,401161
401160,401161
401161,401162
402365,401162
401162,401163
402668,401163
401466,401168
402830,401168
531783,532242
532244,532242
532242,532243
533072,532243
531271,532246
532804,532246
532246,532247
532661,532247
531495,532248
532247,532248
530659,532250
532249,532250
530160,532251
532250,532251
529056,532252
532251,532252
530798,532253
532252,532253
530660,532254
531655,532254
532253,532254
529830,532255
531496,532255
532254,532255
532255,532256
532447,532256
530975,532257
532256,532257
532257,532258
533913,532258
532258,532259
532807,532259
532259,532260
533718,532260
532260,532261
533912,532261
532261,532262
536087,532262
532262,532263
535922,532263
532263,532264
533914,532264
532264,532265
533719,532265
532265,532266
536456,532266
391615,391786
392131,391786
401467,401320
401003,401320
532068,532444
533069,532444
531913,532445
532444,532445
532806,532447
532925,532447
531915,532448
532267,532448
532452,532451
532933,532451
532093,532453
532812,532453
532453,532454
533425,532454
532454,532455
533551,532455
400881,401472
401174,401472
400882,401473
401175,401473
401031,401474
401176,401474
401848,401476
402858,401476
400678,401477
401476,401477
401477,401478
402679,401478
401478,401479
399430,401479
400886,401480
401479,401480
398320,401481
401480,401481
532445,532645
535642,532645
532645,532646
533067,532646
532066,532647
532646,532647
529827,532648
532647,532648
528521,532649
532648,532649
531651,532650
532649,532650
529047,532651
532650,532651
530496,532652
532651,532652
532652,532653
520773,532653
528341,532654
532653,532654
527677,532655
532654,532655
527824,532656
532655,532656
529527,532657
532656,532657
528342,532658
532657,532658
531914,532660
532073,532660
532805,532661
533547,532661
532079,532665
532664,532665
532270,532666
532665,532666
533421,532667
533721,532667
532667,532668
533422,532668
531916,532669
532668,532669
530978,532670
532669,532670
532670,532671
532809,532671
382380,384131
384130,384131
399557,401622
400080,401622
400090,401627
401626,401627
397787,401629
401001,401629
402004,401633
402375,401633
402005,401634
402376,401634
401324,401635
401634,401635
401633,401636
401635,401636
400101,401637
401636,401637
401637,401638
399425,401638
398943,401639
401638,401639
397795,401640
401639,401640
401640,401641
398162,401641
401641,401642
398161,401642
396515,401643
397335,401643
401642,401643
401643,401644
395372,401644
402006,401645
402544,401645
401036,401646
401645,401646
401035,401647
401646,401647
401034,401648
401647,401648
269472,270611
270610,270611
269473,270612
270611,270612
270612,270613
270820,270613
271359,270613
270453,270614
271192,270614
268753,270615
268754,270615
270614,270615
270615,270616
271763,270616
269080,270617
270616,270617
532075,532807
532076,532807
401316,401830
402519,401830
400262,401831
401318,401831
401834,401835
402367,401835
401165,401836
401835,401836
400872,401837
401990,401837
402008,401848
401181,401848
271539,270821
271540,270821
270821,270822
269928,270822
270822,270823
270108,270823
271193,270826
271543,270826
460199,460200
463108,460200
460523,460204
462710,460204
401464,401992
401465,401992
401842,401994
402532,401994
531490,533067
533066,533067
533903,533069
533904,533069
401993,401998
401997,401998
400880,402000
401173,402000
401473,402001
401474,402001
401846,402002
402001,402002
401847,402005
403176,402005
403188,402010
402029,402010
401483,402011
402010,402011
401482,402012
402011,402012
401038,402013
402012,402013
401039,402014
402013,402014
400299,402015
402014,402015
402015,402016
399432,402016
399569,402017
402016,402017
398618,402018
402017,402018
398617,402019
402018,402019
397057,402020
402019,402020
396522,402021
402020,402021
398496,402022
402021,402022
396364,402023
402022,402023
395016,402024
402023,402024
395742,402025
402024,402025
394319,402026
402025,402026
393591,402027
402026,402027
401850,402028
402550,402028
270452,270957
270956,270957
270957,270958
271732,270958
269609,270959
270958,270959
269757,270960
270959,270960
270960,270961
270963,270961
268750,270962
270961,270962
271541,270964
271542,270964
270964,270965
271191,270965
402217,402215
402825,402215
401463,402216
402215,402216
402369,402223
402833,402223
402231,402229
402837,402229
402229,402230
402677,402230
532660,533409
533417,533409
532659,533410
533409,533410
532072,533411
533410,533411
533411,533412
534482,533412
533412,533413
534480,533413
533413,533414
535443,533414
533414,533415
535441,533415
533415,533416
534799,533416
533908,533417
534202,533417
533074,533419
533720,533419
532814,533426
533429,533426
532456,533427
533426,533427
532813,533428
533427,533428
369392,375653
375652,375653
404485,402369
404785,402369
403037,402371
403349,402371
402371,402372
403749,402372
403753,402376
402838,402376
271195,271362
272578,271362
532923,533544
533408,533544
532245,533545
533546,533545
532449,533549
532808,533549
532926,533549
532663,533550
533420,533550
400088,402523
401627,402523
402523,402524
403033,402524
401992,402525
402524,402525
402525,402526
403333,402526
402219,402527
402526,402527
402527,402528
400999,402528
401629,402529
402528,402529
402220,402530
402529,402530
401844,402535
402226,402535
402535,402536
403172,402536
402536,402537
403038,402537
402540,402541
403175,402541
402855,402547
403522,402547
402224,402673
402225,402673
329628,329266
329994,329266
459444,460345
460656,460345
328967,329277
329276,329277
273531,271732
274774,271732
270962,271733
274272,271733
271358,271734
271733,271734
271734,271735
273869,271735
271735,271736
274581,271736
270613,271737
271736,271737
271906,271737
271737,271738
274937,271738
271738,271739
275129,271739
271739,271740
273359,271740
271740,271741
272567,271741
271741,271742
274583,271742
271742,271743
276716,271743
271743,271744
276718,271744
271744,271745
275718,271745
271745,271746
278217,271746
271746,271747
278834,271747
271747,271748
276719,271748
271748,271749
278999,271749
271749,271750
275719,271750
271750,271751
278013,271751
280545,271752
271751,271752
271752,271753
280857,271753
401630,402828
403168,402828
271756,271757
280033,271757
282043,271758
271757,271758
271758,271759
280163,271759
282590,271759
402222,402832
402831,402832
401468,402833
402832,402833
402673,402834
404791,402834
530974,533907
533545,533907
405502,402836
402835,402836
403177,402840
405842,402840
401648,402843
402842,402843
401325,402844
402843,402844
400284,402845
402844,402845
398785,402846
399250,402846
402845,402846
399567,402847
402846,402847
532666,533920
533919,533920
398944,402849
402848,402849
397185,402850
402849,402850
397055,402851
402850,402851
395935,402852
402851,402852
402545,402853
403355,402853
401649,402854
402853,402854
402549,402856
403046,402856
402856,402857
403357,402857
402857,402858
403045,402858
336390,336391
335822,336391
336391,336392
337185,336392
534204,534051
534801,534051
534053,534052
535155,534052
534802,534052
533428,534056
534811,534056
534807,534056
534056,534057
536309,534057
534057,534058
535660,534058
534058,534059
536633,534059
532455,534060
534059,534060
531794,534061
534060,534061
531500,534062
534061,534062
532934,534063
534062,534063
534063,534064
534488,534064
534064,534065
534486,534065
534065,534066
534627,534066
534066,534067
535158,534067
531664,534068
534067,534068
531278,534069
534068,534069
530001,534070
534069,534070
531277,534071
534070,534071
529366,534072
529685,534072
534071,534072
529241,534073
534072,534073
336395,336394
338885,336394
402366,403024
404132,403024
403024,403025
403721,403025
402670,403026
403025,403026
401988,403027
403026,403027
403032,403030
403496,403030
403030,403031
404135,403031
403171,403036
403507,403036
403508,403036
403036,403037
401999,403037
533416,534196
533907,534196
533544,534197
534196,534197
534197,534198
538604,534198
534198,534199
535652,534199
533906,534200
534199,534200
535469,534205
538206,534205
534205,534206
535659,534206
532451,534207
534206,534207
534207,534208
535003,534208
533725,534209
534208,534209
532932,534210
534209,534210
531660,534211
534210,534211
531497,534212
531791,534212
534211,534212
531276,534213
534212,534213
530163,534214
534213,534214
528925,534215
529062,534215
534214,534215
402214,403164
402671,403164
403042,403177
403969,403177
403358,403180
403758,403180
405509,403180
403047,403181
403180,403181
402859,403182
403181,403182
402009,403183
403182,403183
401849,403184
403183,403184
400887,403185
403184,403185
403759,403186
404991,403186
403186,403187
404323,403187
402860,403188
403187,403188
402826,403332
402827,403332
403034,403334
403504,403334
406886,403335
402836,403335
403335,403336
404979,403336
403336,403337
403506,403337
402223,403338
403337,403338
401469,403339
403338,403339
403339,403340
399912,403340
403340,403341
401007,403341
403341,403342
399913,403342
400664,403343
403342,403343
397525,403344
403343,403344
396667,403345
403344,403345
397049,403346
403345,403346
395734,403347
403346,403347
395559,403348
403347,403348
404311,403349
404312,403349
404146,403350
404807,403350
402542,403351
403040,403351
403968,403352
404317,403352
403352,403353
403967,403353
402377,403354
403353,403354
403043,403356
404152,403356
534201,534481
535444,534481
534481,534482
535153,534482
534628,534487
535004,534487
534055,534488
534487,534488
271361,272348
271764,272348
272348,272349
272572,272349
272349,272350
274090,272350
272350,272351
274426,272351
272351,272352
273872,272352
273360,272354
274099,272354
403334,403500
404310,403500
402672,403501
403500,403501
402829,403502
403501,403502
404138,403502
400877,403503
403502,403503
403174,403511
403750,403511
403752,403512
404148,403512
403512,403513
404147,403513
402374,403514
403513,403514
403514,403515
404316,403515
403515,403516
403751,403516
402541,403517
403516,403517
401323,403518
403517,403518
401177,403519
403518,403519
399566,403520
403519,403520
403520,403521
398941,403521
534997,534619
535150,534619
526987,534621
535296,534621
535447,534621
533915,534622
534621,534622
534484,534623
535156,534623
533722,534624
533922,534624
534623,534624
533723,534625
534054,534625
535159,534627
535301,534627
274088,272569
274274,272569
272569,272570
273532,272570
538598,534782
534200,534782
535440,534782
534782,534783
535152,534783
534620,534784
